battery_level,battery_health,battery_drop_rate,battery_trend,temperature,motor_current,cpu_load,velocity,anomaly_type
92.36,39.09,0.0,1.03,96.86,11.45,41.94,1.64,MOTOR_OVERHEATING
92.79,39.09,0.0,1.0,94.99,12.05,42.23,1.56,MOTOR_OVERHEATING
93.33,39.09,0.0,0.97,97.03,11.78,43.93,1.16,MOTOR_OVERHEATING
93.89,39.09,0.0,1.1,98.52,11.48,25.62,0.82,MOTOR_OVERHEATING
94.33,39.09,0.0,1.01,99.55,11.13,42.11,0.7,MOTOR_OVERHEATING
94.83,39.09,0.0,0.94,100.82,11.25,35.2,0.58,MOTOR_OVERHEATING
95.41,39.09,0.0,1.07,101.62,11.41,37.53,0.51,MOTOR_OVERHEATING
95.81,39.09,0.0,0.98,103.02,11.48,32.17,1.01,MOTOR_OVERHEATING
96.38,39.09,0.0,0.97,48.54,5.13,41.68,1.19,Normal
96.93,39.09,0.0,1.12,49.04,5.25,43.44,1.16,Normal
97.49,39.09,0.0,1.11,48.95,5.16,35.08,1.28,Normal
97.9,39.09,0.0,0.97,48.99,5.02,35.93,1.29,Normal
98.45,39.09,0.0,0.96,49.12,5.43,44.94,1.43,Normal
96.88,39.09,1.57,-1.02,49.43,5.58,35.52,1.39,Normal
95.47,39.09,1.42,-2.98,49.86,5.64,33.48,1.5,Normal
94.08,39.09,1.39,-2.8,49.57,6.07,41.46,1.67,Normal
92.29,39.09,1.79,-3.18,50.14,6.16,38.64,1.54,Normal
90.58,39.09,1.71,-3.5,50.41,5.63,31.19,1.43,Normal
89.24,39.09,1.34,-3.05,50.14,5.67,42.15,1.43,Normal
87.49,39.09,1.75,-3.09,50.69,5.32,37.34,1.54,Normal
85.98,39.09,1.51,-3.26,50.58,5.65,44.31,1.41,Normal
84.46,39.09,1.52,-3.03,51.11,5.62,37.5,1.3,Normal
82.85,39.09,1.61,-3.13,50.73,5.28,35.98,1.03,Normal
81.34,39.09,1.51,-3.12,50.66,5.19,26.97,0.8,Normal
79.92,39.09,1.42,-2.93,50.31,5.03,42.83,2.51,ABNORMAL_VELOCITY
78.67,39.09,1.25,-2.66,50.14,4.94,38.63,0.0,ABNORMAL_VELOCITY
77.45,39.09,1.22,-2.46,46.83,4.65,36.7,0.0,Normal
76.07,39.09,1.38,-2.6,49.03,4.81,31.47,0.0,Normal
74.96,39.09,1.11,-2.49,47.84,5.75,29.06,0.0,Normal
73.77,39.09,1.19,-2.3,47.46,5.34,41.21,3.23,ABNORMAL_VELOCITY
72.2,39.09,1.56,-2.76,47.84,5.82,33.19,0.0,ABNORMAL_VELOCITY
70.64,39.09,1.56,-3.13,47.43,5.73,36.78,4.19,ABNORMAL_VELOCITY
69.27,39.09,1.37,-2.93,48.07,6.19,32.18,0.0,ABNORMAL_VELOCITY
67.81,39.09,1.46,-2.83,48.54,6.4,41.31,3.89,ABNORMAL_VELOCITY
66.3,39.09,1.52,-2.98,49.1,6.22,34.9,3.57,ABNORMAL_VELOCITY
64.7,39.09,1.6,-3.11,49.42,6.44,34.33,3.87,ABNORMAL_VELOCITY
63.02,39.09,1.68,-3.27,49.18,6.74,39.2,3.22,ABNORMAL_VELOCITY
61.49,39.09,1.54,-3.21,49.78,6.08,35.88,0.0,ABNORMAL_VELOCITY
60.18,39.09,1.31,-2.84,49.47,6.32,37.83,3.51,ABNORMAL_VELOCITY
58.36,39.09,1.82,-3.13,49.84,6.98,32.65,0.0,ABNORMAL_VELOCITY
56.79,39.09,1.57,-3.39,50.41,6.54,27.49,0.0,ABNORMAL_VELOCITY
55.12,39.09,1.66,-3.23,50.16,6.8,43.77,4.22,ABNORMAL_VELOCITY
53.56,39.09,1.56,-3.23,50.52,7.4,40.93,0.0,ABNORMAL_VELOCITY
51.93,39.09,1.63,-3.19,50.92,6.42,35.0,0.0,ABNORMAL_VELOCITY
50.63,39.09,1.31,-2.94,50.57,5.99,25.45,0.0,ABNORMAL_VELOCITY
49.37,39.09,1.26,-2.57,50.02,5.2,32.04,0.0,ABNORMAL_VELOCITY
48.23,39.09,1.13,-2.39,48.85,4.53,27.28,0.0,ABNORMAL_VELOCITY
46.82,39.09,1.41,-2.54,48.03,4.55,31.2,3.0,ABNORMAL_VELOCITY
45.42,39.09,1.4,-2.81,46.97,5.57,43.0,0.0,ABNORMAL_VELOCITY
43.89,39.09,1.53,-2.93,46.91,6.08,44.85,0.0,ABNORMAL_VELOCITY
42.46,39.09,1.43,-2.96,47.35,5.71,30.92,3.4,ABNORMAL_VELOCITY
41.23,39.09,1.23,-2.66,47.21,5.66,30.78,3.69,ABNORMAL_VELOCITY
39.56,39.09,1.67,-2.9,47.46,7.07,45.41,0.0,ABNORMAL_VELOCITY
37.93,39.09,1.64,-3.31,48.38,6.85,43.62,0.21,ABNORMAL_VELOCITY
36.08,39.09,1.84,-3.48,48.95,6.98,43.68,0.0,ABNORMAL_VELOCITY
34.53,39.09,1.55,-3.4,49.72,7.21,45.05,0.0,ABNORMAL_VELOCITY
33.0,39.09,1.53,-3.08,50.42,7.13,30.53,0.0,ABNORMAL_VELOCITY
31.55,39.09,1.46,-2.98,50.42,7.18,46.57,4.05,ABNORMAL_VELOCITY
29.96,39.09,1.59,-3.04,50.83,7.53,40.65,0.12,ABNORMAL_VELOCITY
28.09,39.09,1.87,-3.45,51.08,7.62,42.27,4.2,ABNORMAL_VELOCITY
26.53,39.09,1.56,-3.43,51.96,6.07,37.33,1.8,ABNORMAL_VELOCITY
24.75,39.09,1.78,-3.34,58.11,6.3,37.42,1.61,Normal
22.87,39.09,1.88,-3.66,52.14,6.62,43.05,1.2,Normal
21.14,39.09,1.74,-3.62,52.76,5.92,33.13,0.85,Normal
19.41,39.09,1.72,-3.46,52.66,5.37,40.01,0.67,Normal
20.43,39.09,0.0,-0.71,52.12,4.87,32.89,0.53,Normal
21.33,39.09,0.0,1.91,51.1,4.41,24.13,0.5,Normal
22.15,39.09,0.0,1.72,50.09,4.19,26.22,0.86,Normal
23.29,39.09,0.0,1.96,49.22,5.15,27.34,1.04,Normal
24.16,39.09,0.0,2.01,49.12,4.91,31.61,1.06,Normal
25.17,39.09,0.0,1.88,49.01,5.51,43.36,1.08,Normal
26.06,39.09,0.0,1.91,49.28,5.1,36.83,1.19,Normal
26.9,39.09,0.0,1.73,49.42,5.01,43.41,1.31,Normal
27.91,39.09,0.0,1.85,49.77,5.26,41.39,1.45,Normal
28.93,39.09,0.0,2.03,51.63,6.18,39.17,1.53,Normal
29.9,39.09,0.0,1.99,53.38,5.98,28.13,1.72,Normal
30.85,39.09,0.0,1.92,54.4,6.62,35.64,1.61,Normal
31.72,39.09,0.0,1.82,56.11,6.74,32.87,1.68,Normal
32.72,39.09,0.0,1.87,57.79,7.06,44.78,1.72,Normal
33.7,39.09,0.0,1.97,59.93,7.15,32.12,1.72,Normal
34.7,39.09,0.0,1.99,61.67,7.85,34.83,1.75,Normal
35.54,39.09,0.0,1.84,63.55,7.77,35.96,1.79,Normal
36.47,39.09,0.0,1.77,65.09,7.81,33.1,1.39,Normal
37.57,39.09,0.0,2.04,66.23,7.41,29.55,1.1,Normal
38.5,39.09,0.0,2.03,67.19,7.03,24.88,0.79,MOTOR_OVERHEATING
39.57,39.09,0.0,2.0,67.94,6.76,34.89,0.68,MOTOR_OVERHEATING
40.53,39.09,0.0,2.03,68.52,7.1,38.83,0.6,MOTOR_OVERHEATING
41.6,39.09,0.0,2.03,69.67,6.87,25.98,1.07,MOTOR_OVERHEATING
42.73,39.09,0.0,2.2,70.62,8.27,41.46,1.38,MOTOR_OVERHEATING
43.58,39.09,0.0,1.98,72.77,9.07,44.8,1.32,MOTOR_OVERHEATING
44.59,39.09,0.0,1.86,74.82,8.77,40.33,1.53,MOTOR_OVERHEATING
45.72,39.09,0.0,2.14,76.36,9.21,30.73,1.54,MOTOR_OVERHEATING
46.69,39.09,0.0,2.1,78.14,9.9,30.09,1.42,MOTOR_OVERHEATING
47.53,39.09,0.0,1.82,79.64,9.35,38.02,1.35,MOTOR_OVERHEATING
48.36,39.09,0.0,1.67,81.33,9.74,27.84,1.43,MOTOR_OVERHEATING
49.27,39.09,0.0,1.73,82.35,10.28,30.02,1.54,MOTOR_OVERHEATING
50.26,39.09,0.0,1.9,84.18,10.45,26.63,1.4,MOTOR_OVERHEATING
51.19,39.09,0.0,1.92,86.06,10.24,43.29,1.35,MOTOR_OVERHEATING
52.27,39.09,0.0,2.01,80.68,10.74,28.58,1.51,MOTOR_OVERHEATING
53.45,39.09,0.0,2.26,88.96,10.95,28.17,1.61,MOTOR_OVERHEATING
54.45,39.09,0.0,2.18,90.71,11.13,27.69,1.58,MOTOR_OVERHEATING
55.55,39.09,0.0,2.1,92.22,11.31,27.2,1.5,MOTOR_OVERHEATING
56.42,39.09,0.0,1.97,93.86,11.26,35.16,1.07,MOTOR_OVERHEATING
57.27,39.09,0.0,1.72,95.62,11.0,39.0,0.79,MOTOR_OVERHEATING
58.09,39.09,0.0,1.67,96.72,10.44,42.71,0.56,MOTOR_OVERHEATING
59.24,39.09,0.0,1.97,97.54,10.31,39.58,0.53,MOTOR_OVERHEATING
60.29,39.09,0.0,2.19,98.06,10.65,37.77,0.52,MOTOR_OVERHEATING
61.14,39.09,0.0,1.9,98.95,10.76,34.71,0.86,MOTOR_OVERHEATING
62.14,39.09,0.0,1.86,100.31,11.35,29.09,1.16,MOTOR_OVERHEATING
63.04,39.09,0.0,1.9,101.23,12.36,40.2,1.38,MOTOR_OVERHEATING
64.19,39.09,0.0,2.05,47.76,5.52,38.78,1.37,Normal
65.02,39.09,0.0,1.99,48.2,5.75,45.58,1.41,Normal
65.88,39.09,0.0,1.69,48.48,5.44,36.74,1.33,Normal
66.94,39.09,0.0,1.92,48.4,5.8,43.63,1.59,Normal
67.86,39.09,0.0,1.98,48.78,5.83,40.9,1.71,Normal
68.7,39.09,0.0,1.75,49.15,6.27,46.69,1.59,Normal
69.8,39.09,0.0,1.94,49.58,5.58,36.83,1.66,Normal
70.74,39.09,0.0,2.05,49.43,6.09,43.84,1.48,Normal
71.9,39.09,0.0,2.09,50.29,6.02,30.38,1.46,Normal
73.06,39.09,0.0,2.32,50.61,6.01,35.51,1.67,Normal
74.21,39.09,0.0,2.31,50.48,6.07,28.31,1.63,Normal
75.1,39.09,0.0,2.04,50.27,5.88,37.55,1.63,Normal
76.07,39.09,0.0,1.86,50.83,6.07,36.35,1.17,Normal
76.87,39.09,0.0,1.76,51.12,5.4,33.11,0.9,Normal
77.7,39.09,0.0,1.64,51.09,4.69,35.53,0.73,Normal
78.88,39.09,0.0,2.01,50.25,4.64,33.38,0.62,Normal
79.75,39.09,0.0,2.05,49.58,4.06,24.97,0.57,Normal
80.9,39.09,0.0,2.02,48.92,3.84,35.96,0.72,Normal
81.95,39.09,0.0,2.2,48.21,4.27,28.75,0.95,Normal
83.01,39.09,0.0,2.12,48.03,4.57,32.42,1.28,Normal
84.01,39.09,0.0,2.06,48.07,5.59,26.57,1.37,Normal
85.17,39.09,0.0,2.16,48.4,5.21,41.53,1.28,Normal
86.0,39.09,0.0,1.99,48.63,5.12,42.46,1.2,Normal
86.93,39.09,0.0,1.76,49.03,5.52,26.21,1.15,Normal
86.8,39.03,0.0,2.08,49.24,5.21,41.58,1.18,Normal
87.53,38.83,0.0,2.08,49.27,5.28,35.85,1.36,Normal
88.65,38.59,0.0,1.87,49.54,5.79,44.2,1.47,Normal
89.53,38.37,0.0,1.82,49.68,6.02,29.37,1.44,Normal
90.07,38.23,0.0,1.42,49.69,5.61,34.01,1.56,Normal
90.5,38.05,0.0,0.98,50.0,5.95,29.46,1.53,Normal
91.07,38.01,0.0,1.01,50.37,5.53,27.32,1.38,Normal
88.6,37.71,0.0,1.06,50.4,5.21,27.0,1.35,Normal
92.01,38.98,0.0,0.9,50.29,5.82,42.73,0.97,BATTERY_DEGRADATION
92.41,38.86,0.0,0.82,50.58,4.67,43.08,0.69,BATTERY_DEGRADATION
92.99,38.47,0.0,1.0,50.41,4.3,29.48,0.5,BATTERY_DEGRADATION
93.42,38.45,0.0,1.02,49.67,3.72,30.79,0.38,BATTERY_DEGRADATION
94.58,38.22,0.0,1.02,48.56,3.7,31.62,0.37,BATTERY_DEGRADATION
93.55,38.54,0.0,1.05,48.03,3.48,30.24,0.6,BATTERY_DEGRADATION
95.14,38.19,0.0,0.92,47.02,4.18,28.26,0.87,BATTERY_DEGRADATION
95.4,37.81,0.0,0.95,46.83,4.55,39.03,0.96,BATTERY_DEGRADATION
95.84,37.64,0.0,0.93,46.68,4.68,38.9,1.11,BATTERY_DEGRADATION
96.43,37.33,0.0,1.05,46.64,5.21,37.79,1.29,BATTERY_DEGRADATION
97.03,39.92,0.0,1.11,47.16,5.08,28.6,1.31,BATTERY_DEGRADATION
95.37,39.89,1.67,-1.15,47.1,5.49,27.48,1.5,BATTERY_DEGRADATION
93.8,39.59,1.56,-3.22,47.39,5.88,32.59,1.35,BATTERY_DEGRADATION
92.33,39.36,1.46,-3.02,48.28,5.24,41.14,1.33,BATTERY_DEGRADATION
90.93,39.22,1.39,-2.86,48.33,5.77,44.02,1.4,BATTERY_DEGRADATION
89.52,39.08,1.4,-2.79,48.61,5.38,40.08,1.62,BATTERY_DEGRADATION
87.88,39.19,1.64,-3.04,48.7,5.69,30.73,1.77,BATTERY_DEGRADATION
86.27,39.19,1.61,-3.25,48.61,5.96,30.54,1.89,BATTERY_DEGRADATION
84.55,39.12,1.72,-3.34,49.18,6.68,34.61,1.95,BATTERY_DEGRADATION
82.84,38.74,1.7,-3.42,49.72,6.7,46.73,1.77,BATTERY_DEGRADATION
80.94,38.66,1.9,-3.59,50.68,6.54,30.27,1.32,BATTERY_DEGRADATION
78.81,38.99,1.68,-3.57,51.29,5.28,36.71,0.97,BATTERY_DEGRADATION
77.62,38.96,1.65,-3.33,50.94,4.6,39.91,0.69,BATTERY_DEGRADATION
74.42,38.81,1.34,-2.99,50.46,4.57,35.18,0.61,BATTERY_DEGRADATION
74.84,38.57,1.42,-2.76,49.54,4.33,29.18,0.55,BATTERY_DEGRADATION
73.52,38.38,1.32,-2.74,48.54,3.99,27.63,0.73,BATTERY_DEGRADATION
72.42,38.11,1.1,-2.42,48.07,4.26,33.0,1.14,BATTERY_DEGRADATION
70.9,37.97,1.5,-2.6,47.54,5.14,38.46,1.39,BATTERY_DEGRADATION
70.61,37.97,1.62,-3.12,47.52,5.57,38.84,1.4,Normal
69.23,37.97,1.37,-2.99,47.67,5.26,42.1,1.41,Normal
67.84,37.97,1.39,-2.76,48.21,5.74,39.92,1.37,Normal
66.28,37.97,1.56,-2.95,48.86,5.79,27.18,1.35,Normal
64.44,37.97,1.84,-3.41,49.11,5.31,36.23,1.43,Normal
62.9,37.97,1.53,-3.38,49.17,5.68,27.04,1.65,Normal
61.21,37.97,1.69,-3.23,48.9,5.97,43.11,1.74,Normal
59.72,37.97,1.49,-3.18,58.93,6.11,42.07,1.85,Normal
58.08,37.97,1.64,-3.13,49.52,6.11,37.87,1.63,Normal
56.44,37.97,1.64,-3.28,49.67,5.92,35.51,1.45,Normal
54.98,37.97,1.46,-3.1,49.64,5.67,29.27,1.55,Normal
53.39,37.97,1.59,-3.04,49.95,6.02,33.03,1.69,Normal
51.67,37.97,1.73,-3.31,50.55,6.26,29.49,1.3,Normal
49.92,37.97,1.74,-3.47,50.38,5.45,31.25,0.99,Normal
48.42,37.97,1.5,-3.24,50.49,5.15,24.43,0.7,Normal
47.23,37.97,1.2,-2.7,49.65,4.62,39.94,0.6,Normal
46.09,37.97,1.14,-2.33,49.12,4.86,29.86,0.0,Normal
44.98,37.97,1.11,-2.24,48.43,4.91,38.63,0.0,Normal
43.81,37.97,1.17,-2.28,48.02,5.21,29.23,0.0,Normal
42.24,37.97,1.57,-2.74,47.96,5.73,45.27,0.0,Normal
40.67,37.97,1.57,-3.14,48.43,6.63,28.42,3.66,ABNORMAL_VELOCITY
39.08,37.97,1.59,-3.16,48.39,5.97,34.82,3.11,ABNORMAL_VELOCITY
37.88,37.97,1.2,-2.8,48.51,5.73,35.53,3.58,ABNORMAL_VELOCITY
36.28,37.97,1.6,-2.8,48.2,6.02,46.42,3.68,ABNORMAL_VELOCITY
34.86,37.97,1.42,-3.02,48.27,7.11,43.94,0.0,ABNORMAL_VELOCITY
33.21,37.97,1.65,-3.07,48.78,6.85,35.58,0.0,ABNORMAL_VELOCITY
31.55,37.97,1.67,-3.31,49.45,6.5,40.8,3.41,ABNORMAL_VELOCITY
29.87,37.97,1.67,-3.34,49.72,6.35,34.84,0.0,ABNORMAL_VELOCITY
28.13,37.97,1.75,-3.42,49.52,6.96,31.76,3.32,ABNORMAL_VELOCITY
26.51,37.97,1.62,-3.36,49.68,6.48,34.75,0.0,ABNORMAL_VELOCITY
24.79,37.97,1.72,-3.34,50.15,6.1,36.52,0.0,ABNORMAL_VELOCITY
23.33,37.97,1.46,-3.18,50.33,6.73,34.3,0.0,ABNORMAL_VELOCITY
21.57,37.97,1.76,-3.22,50.54,6.87,42.83,3.66,ABNORMAL_VELOCITY
20.16,37.97,1.41,-3.17,50.83,6.75,31.07,0.0,ABNORMAL_VELOCITY
18.46,37.97,1.7,-3.11,50.68,6.31,31.53,2.63,ABNORMAL_VELOCITY
19.48,37.97,0.0,-0.67,49.99,6.15,41.32,2.05,ABNORMAL_VELOCITY
20.43,37.97,0.0,1.98,49.65,5.04,41.01,0.0,ABNORMAL_VELOCITY
21.31,37.97,0.0,1.83,51.93,5.15,33.71,0.0,ABNORMAL_VELOCITY
22.24,37.97,0.0,1.8,48.48,5.8,44.62,3.34,ABNORMAL_VELOCITY
23.27,37.97,0.0,1.96,48.43,5.43,33.76,3.72,ABNORMAL_VELOCITY
24.35,37.97,0.0,2.12,47.91,6.64,27.71,3.68,ABNORMAL_VELOCITY
25.4,37.97,0.0,2.13,47.76,6.08,32.61,4.15,ABNORMAL_VELOCITY
26.58,37.97,0.0,2.23,48.38,6.72,40.86,0.0,ABNORMAL_VELOCITY
27.66,37.97,0.0,2.26,48.59,6.85,40.55,4.26,ABNORMAL_VELOCITY
28.79,37.97,0.0,2.21,48.78,6.17,39.11,3.33,ABNORMAL_VELOCITY
29.76,37.97,0.0,2.1,49.41,7.48,41.48,4.5,ABNORMAL_VELOCITY
30.94,37.97,0.0,2.15,50.25,7.24,28.19,3.49,ABNORMAL_VELOCITY
32.08,37.97,0.0,2.31,50.5,6.66,35.65,3.82,ABNORMAL_VELOCITY
33.02,37.97,0.0,2.07,50.43,7.63,46.66,0.0,ABNORMAL_VELOCITY
34.17,37.97,0.0,2.09,51.32,6.91,42.23,0.0,ABNORMAL_VELOCITY
35.31,37.97,0.0,2.29,51.69,6.77,43.4,3.13,ABNORMAL_VELOCITY
36.37,37.97,0.0,2.21,51.72,6.52,46.44,3.39,ABNORMAL_VELOCITY
37.42,37.97,0.0,2.11,51.52,5.82,42.24,1.21,ABNORMAL_VELOCITY
38.49,37.97,0.0,2.12,51.56,4.95,38.31,0.86,Normal
39.42,37.97,0.0,2.0,51.17,4.3,37.72,0.6,Normal
40.59,37.97,0.0,2.09,50.34,3.83,39.58,0.49,Normal
41.46,37.97,0.0,2.04,49.32,4.05,41.87,0.35,Normal
42.6,37.97,0.0,2.01,48.67,3.82,38.09,0.85,Normal
43.66,37.97,0.0,2.19,47.77,4.38,38.63,1.02,Normal
44.7,37.97,0.0,2.09,47.78,4.78,25.26,1.05,Normal
45.53,37.97,0.0,1.88,47.2,4.66,26.24,1.35,Normal
46.73,37.97,0.0,2.04,46.72,5.39,33.43,1.44,Normal
47.58,37.97,0.0,2.04,47.0,5.89,42.93,1.36,Normal
48.39,37.97,0.0,1.65,47.58,5.23,34.77,1.36,Normal
49.28,37.97,0.0,1.7,47.81,5.66,27.54,1.43,Normal
50.24,37.97,0.0,1.86,47.81,5.51,29.52,1.48,Normal
51.06,37.97,0.0,1.78,48.2,6.02,26.78,1.56,Normal
52.13,37.97,0.0,1.88,48.45,5.94,28.23,1.53,Normal
53.0,37.97,0.0,1.94,48.89,5.63,36.43,1.72,Normal
54.2,37.97,0.0,2.07,48.81,6.22,35.95,1.83,Normal
53.92,37.69,0.0,2.25,49.13,6.39,39.35,1.91,Normal
54.87,38.45,0.0,1.97,50.06,6.69,43.64,1.95,Normal
53.45,38.3,0.0,2.05,50.55,6.71,31.53,1.49,Normal
57.02,38.15,0.0,2.16,50.76,5.76,29.03,1.08,Normal
58.2,38.01,0.0,2.23,50.41,5.16,31.25,0.81,Normal
59.08,37.97,0.0,2.07,50.1,4.64,37.25,0.71,Normal
60.05,37.9,0.0,1.85,49.77,4.19,33.72,0.58,Normal
61.09,37.82,0.0,2.0,48.8,4.35,34.67,1.06,Normal
61.94,37.71,0.0,1.89,48.32,5.03,28.03,1.25,BATTERY_DEGRADATION
62.97,39.2,0.0,1.84,47.91,4.95,33.45,1.37,BATTERY_DEGRADATION
63.82,39.1,0.0,1.83,47.57,5.3,31.37,1.28,BATTERY_DEGRADATION
64.87,38.7,0.0,1.91,47.9,5.37,40.96,1.49,BATTERY_DEGRADATION
65.95,38.33,0.0,2.15,48.3,5.85,44.47,1.5,BATTERY_DEGRADATION
66.55,38.05,0.0,2.24,49.15,6.0,27.18,1.42,BATTERY_DEGRADATION
68.06,38.44,0.0,2.11,49.17,5.28,34.35,1.38,BATTERY_DEGRADATION
67.85,38.25,0.0,1.88,49.25,5.44,38.56,1.52,BATTERY_DEGRADATION
70.08,38.74,0.0,2.01,49.13,5.71,46.79,1.69,BATTERY_DEGRADATION
68.48,38.39,0.0,2.17,49.44,5.76,46.27,1.64,BATTERY_DEGRADATION
70.02,39.35,0.0,1.94,49.58,6.17,27.01,1.47,BATTERY_DEGRADATION
73.02,39.25,0.0,1.85,49.46,5.68,30.94,1.46,BATTERY_DEGRADATION
72.05,39.15,0.0,1.94,49.64,5.85,42.67,1.58,BATTERY_DEGRADATION
75.23,38.91,0.0,1.9,50.37,6.03,30.05,1.72,BATTERY_DEGRADATION
76.09,38.61,0.0,2.13,50.16,5.85,35.37,1.27,BATTERY_DEGRADATION
76.35,38.46,0.0,2.18,50.21,5.44,33.6,0.98,BATTERY_DEGRADATION
78.16,38.3,0.0,2.08,49.79,4.72,26.14,0.78,BATTERY_DEGRADATION
79.16,39.21,0.0,2.06,49.34,4.55,26.02,0.63,BATTERY_DEGRADATION
80.14,39.11,0.0,1.95,48.41,4.0,31.48,0.58,BATTERY_DEGRADATION
80.98,38.75,0.0,1.83,47.53,3.86,27.29,0.75,BATTERY_DEGRADATION
81.83,38.65,0.0,1.71,46.94,4.38,42.25,0.93,BATTERY_DEGRADATION
82.77,38.28,0.0,1.81,47.18,4.68,38.2,1.3,BATTERY_DEGRADATION
83.79,38.0,0.0,1.98,47.52,5.06,39.41,1.52,BATTERY_DEGRADATION
83.87,37.95,0.0,1.99,47.61,5.51,42.47,1.59,BATTERY_DEGRADATION
85.9,37.59,0.0,2.13,48.28,6.02,41.67,1.48,BATTERY_DEGRADATION
87.07,37.29,0.0,2.34,48.99,5.39,28.09,1.5,BATTERY_DEGRADATION
88.05,37.0,0.0,2.17,49.0,5.67,33.86,1.45,BATTERY_DEGRADATION
86.66,36.9,0.0,2.06,49.3,6.0,40.43,1.34,BATTERY_DEGRADATION
90.92,36.9,0.0,1.52,49.89,5.51,27.84,1.26,Normal
91.4,36.9,0.0,0.94,49.62,5.59,32.74,1.53,Normal
91.86,36.9,0.0,0.94,49.64,5.59,31.12,1.64,Normal
92.38,36.9,0.0,0.98,49.47,6.27,42.58,1.68,Normal
92.86,36.9,0.0,0.99,50.27,5.74,41.61,1.49,Normal
93.41,36.9,0.0,1.03,50.78,5.8,40.39,1.51,Normal
93.96,36.9,0.0,1.1,50.69,5.8,37.42,1.11,Normal
94.55,36.9,0.0,1.14,51.08,5.29,31.47,0.87,Normal
94.97,36.9,0.0,1.01,50.93,4.68,41.37,0.68,Normal
95.37,36.9,0.0,0.82,50.67,4.02,37.91,0.49,Normal
95.79,36.9,0.0,0.82,49.57,3.67,26.69,0.44,Normal
96.24,36.9,0.0,0.87,48.33,4.11,24.36,0.78,Normal
96.77,36.9,0.0,0.98,47.7,4.76,39.83,0.96,Normal
97.29,36.9,0.0,1.05,47.97,4.56,37.16,1.13,Normal
97.83,36.9,0.0,1.06,47.54,4.89,42.26,1.18,Normal
98.34,36.9,0.0,1.05,47.73,5.07,26.32,1.44,Normal
96.78,36.9,1.56,-1.05,47.82,5.87,29.1,1.61,Normal
95.06,36.9,1.72,-3.28,47.93,5.84,46.62,1.58,Normal
93.28,36.9,1.78,-3.51,48.44,5.98,29.43,1.53,Normal
91.46,36.9,1.82,-3.6,48.55,6.03,34.84,1.72,Normal
89.79,36.9,1.67,-3.49,48.94,6.42,41.09,1.65,Normal
87.99,36.9,1.8,-3.47,49.78,5.8,33.14,1.71,Normal
86.06,36.9,1.93,-3.73,49.78,5.94,34.5,1.52,Normal
84.37,36.9,1.69,-3.61,50.24,6.11,32.1,1.59,Normal
82.46,36.9,1.91,-3.6,50.54,6.22,46.74,1.64,Normal
80.93,36.9,1.53,-3.45,51.06,5.86,35.25,1.69,Normal
79.2,36.9,1.73,-3.26,52.63,6.62,34.35,1.24,Normal
77.4,36.9,1.8,-3.53,54.37,6.02,29.03,0.93,Normal
75.9,36.9,1.5,-3.3,55.93,5.29,30.59,0.76,Normal
74.31,36.9,1.59,-3.09,56.93,5.52,26.64,0.55,Normal
73.03,36.9,1.28,-2.87,57.59,5.18,30.11,0.42,Normal
71.79,36.9,1.24,-2.52,58.52,5.06,39.17,0.69,Normal
70.44,36.9,1.35,-2.59,59.13,5.51,42.98,1.02,Normal
68.89,36.9,1.56,-2.9,60.21,6.74,35.73,1.06,Normal
67.57,36.9,1.32,-2.88,61.81,7.01,38.69,1.25,Normal
66.03,36.9,1.53,-2.85,63.44,7.4,38.34,1.2,Normal
64.34,36.9,1.69,-3.22,64.95,7.22,40.34,1.29,MOTOR_OVERHEATING
62.89,36.9,1.46,-3.15,66.53,7.51,43.91,1.53,MOTOR_OVERHEATING
61.35,36.9,1.53,-2.99,68.13,8.35,32.91,1.72,MOTOR_OVERHEATING
59.52,36.9,1.83,-3.37,69.96,8.65,30.62,1.61,MOTOR_OVERHEATING
57.56,36.9,1.95,-3.79,71.56,8.94,47.18,1.74,MOTOR_OVERHEATING
55.91,36.9,1.66,-3.61,73.72,9.18,41.71,1.59,MOTOR_OVERHEATING
54.39,36.9,1.51,-3.17,75.69,9.44,27.62,1.51,MOTOR_OVERHEATING
52.49,36.9,1.9,-3.41,77.12,9.22,29.26,1.59,MOTOR_OVERHEATING
50.68,36.9,1.82,-3.72,78.62,9.82,44.63,1.46,MOTOR_OVERHEATING
48.97,36.9,1.7,-3.52,80.57,9.72,42.58,1.63,MOTOR_OVERHEATING
47.46,36.9,1.51,-3.21,82.01,9.85,30.9,1.19,MOTOR_OVERHEATING
45.74,36.9,1.72,-3.23,83.52,9.4,42.8,0.89,MOTOR_OVERHEATING
44.04,36.9,1.71,-3.43,85.03,9.48,41.81,0.71,MOTOR_OVERHEATING
42.71,36.9,1.33,-3.03,86.24,9.13,35.01,0.53,MOTOR_OVERHEATING
41.55,36.9,1.16,-2.48,87.11,9.08,25.37,0.47,MOTOR_OVERHEATING
40.3,36.9,1.26,-2.41,87.82,9.01,24.66,0.74,MOTOR_OVERHEATING
38.86,36.9,1.44,-2.69,88.33,9.76,32.27,1.03,MOTOR_OVERHEATING
37.18,36.9,1.68,-3.11,89.5,10.29,27.79,1.27,MOTOR_OVERHEATING
35.48,36.9,1.7,-3.38,90.6,11.21,32.45,1.49,MOTOR_OVERHEATING
33.96,36.9,1.52,-3.23,92.07,11.77,39.45,1.61,MOTOR_OVERHEATING
