battery_level,battery_health,battery_drop_rate,battery_trend,temperature,motor_current,cpu_load,velocity
36.72,38.03,0.0,1.97,61.14,7.3,27.04,1.62
44.33,38.07,0.0,1.64,48.44,6.53,30.7,1.65
44.34,38.03,0.0,1.79,78.71,7.98,25.29,0.5
74.6,37.2,0.0,1.98,47.59,5.73,30.67,3.44
38.8,38.76,0.0,2.19,49.39,5.98,44.99,0.0
51.71,39.33,0.0,2.08,49.58,5.26,34.38,1.45
68.2,38.98,0.0,2.06,51.15,5.52,37.79,3.16
40.16,38.12,1.39,-3.14,71.31,8.44,35.97,1.45
22.54,37.83,1.08,-2.42,50.42,4.3,30.8,0.37
22.6,38.03,0.0,1.79,52.6,5.58,31.72,1.06
50.03,39.81,0.0,2.06,49.35,6.13,38.9,3.59
61.62,38.03,0.0,1.92,50.6,5.65,26.74,1.02
53.36,38.19,0.0,2.16,48.8,5.73,27.82,1.26
48.37,38.79,1.32,-2.37,48.26,4.0,33.63,0.68
54.09,37.68,1.57,-3.28,48.57,5.86,30.31,0.0
26.24,38.98,0.0,1.8,50.47,4.38,34.42,0.5
76.54,38.8,1.64,-3.3,49.89,5.75,41.41,1.61
57.06,38.07,0.0,2.15,68.2,6.73,31.25,0.89
32.92,37.2,0.0,2.08,51.91,6.99,39.85,3.75
35.32,39.19,0.0,1.65,47.91,6.07,42.36,1.65
59.53,37.68,1.71,-3.42,48.95,5.31,37.46,1.51
64.77,38.98,1.16,-2.59,50.11,4.2,38.25,0.63
92.65,100.0,0.64,-1.19,48.46,5.91,34.4,1.46
78.36,38.68,1.85,-3.4,51.68,5.54,36.55,1.57
45.68,38.76,0.0,2.24,84.81,9.4,38.09,0.91
41.59,38.98,0.0,2.04,50.48,6.33,41.06,1.69
31.11,37.2,0.0,1.68,49.29,5.33,27.51,1.43
83.12,38.04,0.0,1.93,51.8,5.35,43.72,1.15
88.99,38.27,0.0,1.99,79.06,9.59,31.18,1.55
38.78,39.15,1.47,-2.93,50.03,5.7,34.87,1.51
86.96,36.62,1.62,-3.08,39.24,5.79,32.91,1.26
48.78,100.0,0.55,-0.99,90.29,9.95,42.05,1.1
70.26,100.0,0.51,-1.07,47.38,5.23,32.26,1.25
59.86,36.27,1.61,-2.75,87.31,9.91,27.48,1.36
47.74,38.56,0.0,2.02,50.96,6.69,41.6,4.44
91.46,44.78,0.0,1.07,50.69,6.07,38.49,1.77
66.52,37.5,1.38,-2.73,70.86,8.1,36.88,1.26
87.52,38.4,0.0,2.1,51.88,5.06,26.91,0.77
48.38,37.68,1.44,-3.3,50.6,5.9,46.18,1.72
65.59,38.12,0.0,2.03,50.31,7.22,38.46,0.0
24.98,38.11,0.0,2.29,51.6,5.53,39.97,2.32
23.64,37.51,0.0,2.06,51.02,6.37,42.61,1.26
58.51,37.03,0.0,2.17,51.67,5.37,33.92,1.02
36.23,38.07,0.0,2.04,48.76,4.32,36.18,0.52
39.17,37.15,0.0,2.24,49.84,5.53,35.43,1.46
55.97,36.9,1.74,-3.32,100.71,12.35,38.23,1.41
79.58,37.2,0.0,2.02,51.78,4.69,39.15,0.58
90.69,38.49,0.0,1.11,52.36,5.47,45.11,1.41
77.59,37.95,0.0,1.82,51.82,5.57,38.09,1.44
68.67,37.84,1.71,-3.09,51.55,4.79,31.63,0.76
87.02,39.16,0.0,1.78,50.73,4.92,25.54,0.62
72.96,38.08,0.0,1.86,50.59,5.93,30.96,1.54
31.98,37.95,0.0,1.79,48.6,5.04,32.89,1.16
80.22,38.68,1.54,-2.99,51.23,6.04,36.47,1.35
82.67,100.0,0.47,-0.93,75.9,8.13,40.26,1.22
57.42,87.61,0.6,-1.1,47.61,5.35,33.33,1.27
94.76,100.0,0.0,1.14,51.54,6.19,33.95,1.75
34.2,39.09,1.58,-3.35,50.92,6.14,31.51,1.66
81.34,38.04,0.0,2.13,95.77,12.18,33.46,1.61
42.46,37.15,0.0,2.26,50.17,5.86,43.34,1.41
82.69,38.68,0.0,1.85,50.61,5.38,30.98,0.93
76.98,37.15,0.0,1.98,56.25,6.45,33.66,1.49
50.28,38.0,1.67,-3.54,49.9,5.69,33.75,1.77
75.75,38.03,1.69,-3.48,50.85,6.17,36.32,1.54
92.03,38.03,0.0,0.99,50.59,6.58,31.12,4.18
93.99,38.98,1.43,-2.85,49.22,5.0,25.85,0.0
43.07,38.72,0.0,1.97,49.07,4.53,28.18,0.58
95.33,38.07,0.0,1.01,47.84,6.13,44.28,3.89
71.8,37.2,0.0,2.25,49.11,5.68,26.19,1.38
79.61,45.06,0.0,2.15,49.73,6.56,29.36,4.22
26.8,38.08,0.0,1.92,49.27,5.15,31.98,0.0
45.74,100.0,0.0,1.95,49.15,4.43,31.0,0.49
92.62,37.51,0.0,0.89,67.46,8.1,31.64,1.41
84.26,37.5,1.81,-3.4,50.56,6.21,32.66,1.91
34.19,38.09,1.7,-3.08,49.94,6.08,33.76,1.49
39.87,38.07,1.43,-2.84,49.92,5.88,28.84,1.87
50.06,68.3,0.94,-1.79,50.95,5.64,35.21,1.46
93.53,38.35,0.0,0.93,47.65,4.84,31.74,1.24
74.01,38.82,0.0,2.06,48.79,5.88,36.15,1.56
79.33,37.2,0.0,2.11,49.78,4.43,34.52,0.44
80.14,37.51,0.0,1.77,96.35,12.27,26.89,1.54
48.93,35.65,0.0,2.02,48.75,5.82,43.48,1.49
22.0,38.15,1.77,-3.28,50.05,7.15,43.53,4.3
43.49,38.97,1.6,-2.9,48.3,5.06,33.08,1.46
47.57,38.27,0.0,2.33,48.71,6.13,40.64,1.57
54.74,39.33,0.0,1.97,49.97,5.23,38.02,1.45
52.39,38.68,1.53,-2.94,100.12,12.01,41.89,1.33
34.61,39.21,0.0,1.96,51.3,6.15,38.54,0.0
25.47,35.55,1.74,-3.18,49.29,5.02,37.4,1.34
95.69,38.76,1.56,-2.77,73.2,7.07,40.33,0.55
23.89,38.15,0.0,1.96,48.98,4.83,39.69,0.96
41.22,39.1,0.0,1.8,50.61,6.22,36.95,1.76
51.55,39.25,1.79,-3.23,50.75,5.71,31.93,1.38
20.54,37.2,0.0,1.9,51.81,6.76,39.34,2.65
76.59,37.95,0.0,2.19,49.43,6.22,34.88,3.35
73.04,38.12,1.91,-3.38,49.24,6.1,32.63,1.89
79.33,38.03,0.0,2.07,51.37,5.69,27.88,1.57
83.15,38.08,0.0,1.77,50.76,6.08,45.37,1.78
76.87,38.08,0.0,2.03,57.02,6.28,39.35,1.41
49.42,37.8,0.0,1.93,50.26,5.52,40.12,1.02
91.37,36.9,0.0,1.69,47.98,5.53,42.3,1.46
60.46,38.18,0.0,1.99,79.07,9.88,39.58,1.72
85.42,37.2,1.63,-3.45,48.23,5.97,42.34,1.72
97.35,37.68,0.0,0.98,51.15,4.64,38.73,0.77
67.4,37.51,0.0,2.21,50.69,4.7,35.49,2.02
90.26,39.19,1.12,-2.4,49.25,5.09,38.01,0.0
77.32,38.56,1.7,-3.11,49.95,6.01,41.14,1.6
95.84,37.64,0.0,0.93,46.68,4.68,38.9,1.11
26.17,46.22,1.43,-2.79,50.11,5.63,46.48,1.65
85.66,38.03,1.63,-3.12,49.63,7.16,31.38,3.55
81.58,38.07,1.34,-2.4,48.19,4.62,39.02,3.38
27.5,38.76,0.0,1.88,48.77,4.11,34.21,0.37
62.07,38.68,0.0,1.94,75.79,9.58,39.39,1.35
32.1,36.9,1.86,-3.38,94.6,11.95,34.59,1.66
51.48,38.65,0.0,1.93,50.06,5.56,31.47,1.55
24.75,38.76,0.0,2.04,102.27,11.94,25.59,0.83
92.89,38.13,1.3,-2.75,47.61,5.19,44.1,1.41
90.93,100.0,0.52,-1.09,54.4,7.11,40.72,1.61
52.1,38.98,0.0,1.92,48.38,5.63,31.78,0.0
63.46,45.06,1.08,-1.97,74.02,7.62,27.82,1.03
92.03,38.68,0.0,1.01,77.55,8.78,30.54,1.23
83.97,38.54,1.56,-2.98,49.94,6.05,33.17,1.68
60.02,35.55,0.0,2.09,48.87,5.47,35.1,1.59
77.68,38.68,0.0,2.08,54.55,6.31,42.49,1.59
30.35,39.21,0.0,1.75,50.65,7.19,33.55,4.12
28.71,37.2,0.0,1.66,50.81,5.29,33.8,1.62
77.39,38.38,0.0,1.8,50.2,5.3,32.89,0.0
93.48,38.66,0.0,0.81,49.44,4.41,33.25,0.54
26.37,38.98,0.0,1.82,58.68,6.53,33.74,0.92
70.74,100.0,0.41,-0.79,47.78,4.99,41.1,1.29
33.41,38.68,1.12,-2.24,47.38,5.0,30.64,1.08
57.16,38.76,1.49,-2.95,54.57,6.99,36.13,1.52
51.07,37.51,1.42,-2.85,49.08,6.83,39.34,3.51
34.44,38.4,1.11,-2.24,49.35,4.22,34.28,0.45
82.61,36.27,0.0,1.99,50.04,6.37,43.85,1.74
91.05,37.95,0.0,1.49,49.17,6.16,29.75,3.73
54.35,38.12,0.0,1.97,48.93,5.31,41.12,1.43
96.44,39.19,0.0,0.99,50.26,6.7,29.58,4.19
89.01,38.27,1.82,-3.66,50.17,6.31,27.75,1.32
51.94,37.64,1.87,-3.34,49.47,6.01,40.45,1.63
33.12,100.0,0.56,-1.11,49.2,6.11,42.16,1.47
55.97,38.03,0.0,2.09,96.13,11.63,29.84,1.53
25.13,38.03,0.0,2.15,50.39,5.42,23.71,2.89
22.8,38.15,0.0,1.71,49.58,4.01,40.06,0.71
76.81,36.9,0.0,2.1,48.62,5.45,29.34,1.33
64.18,38.03,0.0,2.21,101.14,11.65,43.35,0.8
44.5,37.96,0.0,1.69,50.05,3.99,26.52,0.54
68.65,38.98,1.55,-3.22,50.89,5.73,34.66,1.17
54.58,37.31,0.0,2.19,48.61,6.18,28.17,1.7
37.55,39.09,1.79,-3.61,50.76,6.17,42.84,1.72
54.72,38.65,0.0,2.09,50.16,5.02,44.56,0.95
67.44,38.68,0.0,2.02,49.19,3.95,39.13,0.86
24.16,39.09,0.0,2.01,49.12,4.91,31.61,1.06
60.65,38.98,0.0,1.88,48.7,5.8,34.0,1.74
50.28,39.19,0.0,2.09,49.13,5.04,34.48,1.34
38.74,37.5,1.08,-2.49,46.32,5.27,25.82,0.0
33.8,37.68,0.0,2.0,49.64,6.37,44.31,0.01
61.17,39.24,1.4,-2.62,47.92,4.89,26.77,1.2
94.32,38.07,0.0,0.84,47.25,4.86,32.47,1.13
53.04,38.07,1.64,-3.18,49.81,6.07,31.22,1.79
89.83,38.31,0.0,1.42,49.88,5.97,36.31,1.35
23.79,45.6,0.0,2.02,49.38,6.13,29.49,1.7
92.65,39.39,1.65,-3.07,49.02,4.62,38.08,1.19
35.59,38.03,1.65,-3.05,48.18,5.67,28.43,3.26
77.47,45.06,0.0,1.92,48.97,6.9,29.47,0.0
91.97,38.11,0.0,1.09,84.02,10.55,32.99,1.65
74.37,38.62,0.0,1.82,52.06,5.96,34.06,1.61
95.74,38.76,0.0,0.88,50.03,5.12,34.06,1.34
50.69,37.95,0.0,2.01,48.33,5.43,37.66,1.25
67.05,39.19,0.0,2.11,51.16,5.68,33.04,1.06
64.58,38.18,0.0,2.16,85.4,9.29,37.07,0.68
35.51,37.34,1.34,-2.73,49.56,4.76,30.57,0.0
49.07,39.21,0.0,1.88,49.49,5.8,31.97,1.49
64.3,38.76,1.24,-2.58,48.28,5.28,35.75,0.0
75.2,38.07,1.3,-2.9,50.7,6.11,32.3,3.45
93.65,38.08,0.0,0.96,84.77,10.15,33.75,1.48
86.11,38.04,0.0,1.93,64.47,5.96,26.63,0.59
22.63,38.57,1.6,-3.54,50.55,6.41,29.01,1.76
48.37,37.83,0.0,1.8,49.59,5.89,37.36,1.43
48.77,38.03,1.64,-3.06,52.16,6.42,29.19,1.86
93.06,38.98,0.0,1.05,47.81,5.92,38.78,4.18
23.47,38.24,0.0,2.27,50.85,4.33,42.13,0.38
82.85,39.09,1.61,-3.13,50.73,5.28,35.98,1.03
87.22,100.0,0.6,-1.18,68.88,8.53,38.75,1.5
90.59,37.01,0.0,1.0,48.38,5.62,40.63,1.54
93.2,45.06,0.0,0.99,48.05,6.3,45.6,3.31
69.09,100.0,0.6,-1.14,48.41,5.85,33.72,1.33
29.43,37.2,0.0,2.18,49.27,6.55,26.77,2.78
91.78,38.09,1.72,-3.38,50.32,5.67,32.12,1.07
45.23,38.27,0.0,2.24,48.79,5.75,32.96,0.0
49.27,37.2,0.0,2.31,49.25,6.28,28.62,0.0
65.28,35.92,1.69,-3.67,52.22,5.35,29.85,0.94
55.5,37.93,0.0,2.29,50.32,6.1,42.72,1.57
87.51,37.94,1.48,-2.93,49.51,4.33,24.18,0.61
44.25,37.68,0.0,2.1,50.56,5.84,25.19,0.89
32.42,38.2,0.0,2.07,50.37,6.24,41.33,1.49
79.92,37.2,1.4,-2.68,83.13,8.68,38.44,0.62
52.79,38.12,1.33,-3.0,51.66,4.61,33.31,0.77
94.64,38.76,1.21,-2.26,47.63,5.1,44.34,1.21
48.87,100.0,0.0,1.93,47.5,4.94,35.5,1.08
72.75,100.0,0.47,-1.0,50.08,4.01,27.22,0.51
42.25,38.7,0.0,2.26,50.5,5.68,30.81,1.45
87.24,38.07,0.0,2.02,48.61,5.66,32.24,1.54
59.07,45.06,0.0,1.99,51.04,6.01,37.41,0.0
41.46,37.97,0.0,2.04,49.32,4.05,41.87,0.35
52.09,38.98,0.0,2.29,91.56,10.16,27.46,1.03
85.36,38.76,0.0,1.68,52.72,6.33,31.81,2.52
34.33,39.33,1.71,-3.2,49.51,6.2,35.76,1.67
57.6,37.24,1.32,-2.64,75.73,9.54,40.52,1.54
30.36,38.03,0.0,1.94,48.65,5.62,29.69,1.45
70.12,39.19,0.0,2.1,49.12,4.58,39.17,0.0
21.09,36.68,1.41,-2.92,49.87,4.4,29.95,0.37
50.29,38.08,1.4,-2.93,94.61,12.07,41.36,1.1
38.55,37.68,0.0,1.89,49.41,5.61,41.4,1.71
48.24,38.03,0.0,1.8,55.14,5.84,40.09,1.35
95.17,38.5,1.55,-1.0,50.12,5.21,30.67,1.32
54.26,37.2,0.0,1.98,48.23,6.78,31.69,4.32
55.91,36.9,1.66,-3.61,73.72,9.18,41.71,1.59
70.94,37.5,0.0,1.95,50.52,4.13,28.97,0.6
62.72,37.5,0.0,2.11,97.71,12.38,31.99,1.53
94.96,38.04,0.0,1.01,82.14,10.18,28.16,1.46
20.09,36.9,1.6,-3.22,48.14,5.97,42.48,1.57
52.15,45.6,0.0,1.66,89.29,10.89,31.1,1.6
88.38,38.38,0.0,2.06,50.29,6.89,29.69,0.0
88.91,38.38,1.67,-3.37,50.01,5.77,31.16,1.71
96.93,39.19,0.0,0.92,50.08,6.88,32.92,4.22
42.64,38.98,0.0,1.99,51.19,6.33,44.01,1.53
47.21,35.55,1.78,-3.27,49.79,6.29,35.63,1.58
91.36,37.51,0.0,1.38,47.15,5.97,28.93,1.56
34.88,38.07,1.84,-3.33,51.15,6.54,44.22,2.01
48.18,39.09,0.0,1.85,49.08,5.05,42.07,1.23
28.56,38.98,0.0,2.32,48.48,3.97,27.22,0.91
59.55,38.18,0.0,1.87,77.15,9.69,44.44,1.56
21.31,37.97,0.0,1.83,51.93,5.15,33.71,0.0
34.69,39.25,1.29,-2.61,48.18,5.55,30.19,1.47
91.2,37.34,0.0,0.91,81.02,10.04,44.94,1.37
94.41,38.04,0.0,0.98,80.52,10.01,43.28,1.52
63.66,36.27,0.0,1.8,50.05,6.32,43.74,1.67
76.57,37.68,1.91,-3.65,49.78,5.56,41.4,1.59
72.45,38.68,0.0,1.98,48.33,5.24,43.99,1.39
41.85,38.09,1.67,-2.78,48.21,5.45,41.74,1.27
97.82,38.38,0.0,1.06,48.72,5.9,28.7,1.34
54.64,37.25,1.79,-3.23,49.54,5.81,43.9,1.5
50.01,37.68,0.0,1.71,47.88,4.55,43.56,1.16
57.96,39.19,1.34,-2.76,90.52,11.39,31.37,1.31
83.35,38.08,0.0,2.22,65.31,6.91,43.6,0.69
95.13,39.61,0.0,0.98,47.23,4.43,27.02,1.17
21.21,38.11,0.0,2.08,51.27,7.0,34.7,3.51
30.29,37.15,1.24,-2.51,48.57,6.24,25.36,0.0
69.67,38.38,0.0,2.05,50.96,6.99,42.12,3.53
44.7,45.06,0.0,1.97,50.38,6.11,46.37,1.79
76.65,37.5,0.0,2.02,51.56,5.43,32.87,1.58
95.09,37.04,0.0,1.05,50.11,6.04,33.29,1.65
45.05,37.68,0.0,1.91,50.16,4.79,26.92,0.65
22.7,37.68,0.0,1.78,49.35,6.94,35.23,0.0
29.51,38.07,1.51,-3.38,52.91,6.58,46.68,1.77
56.8,39.19,1.2,-2.65,47.6,5.39,33.1,1.54
36.4,37.95,1.53,-3.2,75.03,7.73,32.13,0.49
40.28,38.72,1.74,-3.39,49.03,5.67,43.81,1.72
32.7,38.95,0.0,2.09,49.67,5.73,37.22,1.67
92.65,40.23,1.5,-2.94,50.17,5.93,35.56,1.75
23.48,38.77,1.4,-3.18,49.94,6.15,29.22,1.7
72.29,38.07,0.0,2.17,50.58,5.17,32.35,1.05
26.68,38.11,0.0,2.02,51.06,5.23,29.79,0.0
67.19,39.26,1.52,-2.94,49.73,5.65,29.52,1.51
71.96,44.43,0.0,2.14,50.89,7.17,43.46,4.5
80.75,38.08,0.0,2.09,51.4,6.04,41.46,1.57
89.49,38.04,0.0,2.32,66.6,6.65,43.61,0.96
25.47,39.25,0.0,2.27,50.51,3.95,37.95,0.51
78.6,37.2,1.5,-3.25,50.25,5.92,39.29,1.84
51.92,38.2,0.0,1.74,50.39,7.32,31.56,0.0
23.33,44.43,1.49,-2.83,59.44,8.08,34.03,1.9
48.17,44.43,1.13,-2.7,51.33,6.16,32.93,1.23
77.71,38.31,1.36,-2.7,49.29,5.77,27.28,1.56
50.42,39.39,1.56,-3.11,48.88,5.99,43.22,1.58
92.09,38.04,0.0,0.99,71.84,8.88,29.44,1.49
56.75,39.53,1.54,-3.15,50.04,5.11,28.62,1.58
91.38,44.43,1.52,-2.93,49.55,5.63,29.69,1.49
41.65,37.95,0.0,1.97,49.95,6.45,36.81,1.65
55.92,38.07,1.73,-3.18,50.44,6.35,34.88,0.0
44.59,38.07,1.42,-3.11,50.38,4.72,23.93,0.64
47.24,38.03,0.0,1.95,54.06,5.5,30.28,1.03
68.48,37.68,0.0,1.93,57.01,4.89,33.42,0.71
55.21,36.35,0.0,2.2,49.13,5.23,34.58,0.0
83.24,39.81,0.0,2.0,47.54,5.38,26.05,1.08
64.87,39.14,0.0,1.84,47.53,4.54,37.08,0.97
92.15,37.69,1.66,-3.3,51.09,6.04,31.44,1.52
42.03,40.0,1.48,-3.14,47.95,5.52,31.68,1.33
76.26,38.04,0.0,2.08,86.43,10.97,30.46,1.71
33.3,38.11,0.0,1.83,47.85,6.53,26.65,0.0
34.67,36.9,0.0,1.98,48.25,5.99,30.69,1.46
76.58,38.81,1.54,-2.88,49.29,6.27,37.65,1.62
87.83,37.2,0.0,2.05,49.47,6.0,42.63,1.33
29.94,38.98,1.14,-2.42,48.52,5.34,37.23,3.34
93.06,38.43,0.0,0.96,49.93,4.57,28.76,0.63
91.67,37.68,1.31,-2.75,47.24,5.3,37.42,1.26
73.81,37.34,0.0,1.99,55.07,6.91,42.01,1.77
41.4,37.34,1.67,-3.4,50.25,7.02,30.62,0.0
72.96,38.03,0.0,2.13,96.3,12.22,37.22,1.87
67.65,39.3,0.0,1.69,47.58,4.92,40.38,1.19
34.64,36.74,1.81,-3.08,49.2,5.52,32.66,1.32
49.07,35.55,1.65,-3.03,48.34,5.95,27.37,1.58
76.71,37.93,1.67,-3.13,51.64,6.43,41.81,4.25
57.93,44.43,0.0,2.18,51.72,5.29,40.87,0.89
96.66,36.73,0.0,0.9,50.77,6.0,39.78,1.58
88.4,37.83,0.0,1.78,49.36,5.84,38.81,1.57
73.44,38.13,1.82,-3.31,50.46,6.2,42.44,1.69
67.88,100.0,0.62,-1.18,48.43,5.55,45.58,1.6
93.43,38.15,1.48,-3.35,49.62,6.48,29.82,1.84
75.1,38.76,0.0,1.68,73.33,8.8,38.97,1.49
64.49,38.68,0.0,2.13,51.18,4.44,37.43,0.74
97.08,38.07,1.36,-0.8,48.13,6.25,40.75,0.0
89.36,37.82,1.4,-2.7,48.33,5.89,41.34,1.36
98.05,37.95,0.0,1.04,50.01,4.36,36.38,0.58
21.99,37.91,0.0,1.78,51.68,7.02,41.92,4.34
76.82,38.97,0.0,2.23,48.73,5.9,33.29,1.56
51.1,38.03,1.71,-3.31,49.34,5.92,29.36,1.46
34.92,37.68,1.5,-3.09,49.91,4.39,29.71,0.5
80.59,37.5,1.5,-2.93,58.03,6.73,35.93,1.59
93.12,35.55,0.0,1.01,47.67,4.91,39.49,0.0
88.91,37.74,0.0,2.14,47.89,4.43,40.17,1.01
63.03,39.5,0.0,1.81,48.61,3.82,28.43,0.77
64.07,37.25,1.12,-2.71,48.96,4.33,44.35,1.09
28.48,38.98,0.0,2.1,51.91,5.85,39.67,0.0
32.48,38.97,1.5,-3.03,48.83,5.01,38.94,1.36
28.27,37.57,0.0,2.16,48.12,3.92,27.02,0.86
96.02,37.2,0.0,1.04,83.33,8.8,24.92,0.47
83.23,39.19,0.0,1.93,49.84,7.11,30.0,0.0
81.11,100.0,0.0,2.02,79.54,9.41,33.19,1.53
73.03,36.9,1.28,-2.87,57.59,5.18,30.11,0.42
76.18,100.0,0.67,-1.2,50.32,6.55,44.0,0.0
96.14,37.34,1.11,-2.38,48.28,3.83,27.44,0.82
70.14,38.04,0.0,2.33,47.65,5.2,28.89,1.1
75.31,38.24,0.0,2.08,50.81,6.96,44.55,0.0
30.12,36.99,0.0,1.89,47.74,5.44,36.51,1.43
88.63,36.9,0.0,2.02,48.53,3.63,36.48,0.9
89.31,38.07,1.6,-3.34,49.51,6.37,40.91,4.11
20.82,39.9,0.0,-0.77,71.47,8.94,43.0,1.69
76.02,37.24,1.78,-3.65,57.73,6.74,37.57,1.43
66.1,39.47,1.89,-3.63,52.17,6.14,33.87,1.85
86.82,37.95,0.0,1.96,51.62,5.45,25.09,3.5
33.55,38.12,0.0,1.68,50.31,5.68,36.57,1.13
49.96,39.25,1.58,-3.37,50.62,5.32,39.32,1.45
42.75,38.03,0.0,2.1,53.05,6.42,40.13,3.23
86.93,38.13,0.0,2.0,48.09,4.88,32.39,0.96
65.9,38.76,0.0,1.8,61.59,5.55,30.14,0.66
43.19,38.07,1.4,-2.82,49.32,4.23,43.02,0.49
34.07,38.55,0.0,2.28,49.51,5.62,38.54,1.49
64.71,37.95,0.0,2.2,51.33,6.35,29.35,0.0
25.85,39.19,0.0,2.0,95.51,11.36,28.85,0.81
57.02,38.56,1.4,-2.84,64.6,6.7,43.49,1.1
39.03,38.65,0.0,1.95,48.6,5.24,26.27,1.12
32.24,37.2,0.0,1.97,50.15,7.39,43.16,3.54
38.98,38.57,0.0,1.99,49.17,6.72,43.88,4.48
80.07,37.68,0.0,1.9,77.61,8.8,42.77,1.32
40.98,38.07,1.04,-2.21,48.52,3.89,32.34,0.89
40.9,39.09,0.0,2.38,48.91,4.62,43.96,0.0
86.94,37.24,0.0,2.0,49.82,6.15,38.89,1.52
24.7,39.19,0.0,2.01,95.41,11.9,29.15,1.13
78.47,38.75,0.0,2.09,51.34,5.46,26.88,0.99
50.85,38.18,0.0,2.07,61.93,7.1,44.63,1.32
48.63,38.56,0.0,1.89,50.88,6.91,34.72,4.04
25.38,38.98,0.0,1.75,50.91,4.67,30.94,0.63
80.29,37.2,1.52,-3.02,51.56,5.89,42.39,1.5
43.42,37.86,0.0,2.12,49.7,6.15,38.67,1.64
65.5,37.2,0.0,2.11,47.92,6.08,38.04,0.0
94.71,39.32,0.0,0.89,50.1,6.13,43.77,1.51
43.69,38.08,0.0,1.94,58.43,5.69,36.58,0.81
61.91,37.2,0.0,1.99,49.29,3.87,31.76,0.61
30.56,100.0,0.69,-1.3,49.92,6.11,36.88,1.48
56.44,37.68,1.84,-3.48,49.26,5.8,36.44,1.6
68.25,38.04,1.46,-2.65,49.87,3.81,32.8,0.49
61.68,37.5,0.0,1.89,95.67,12.13,28.38,1.53
45.67,37.2,0.0,2.21,49.56,3.95,36.71,0.94
95.04,38.76,0.0,1.03,58.64,6.86,27.77,1.43
97.19,38.76,0.0,1.03,49.52,4.75,29.77,0.67
85.36,38.03,1.57,-3.25,49.2,6.6,38.33,4.11
36.07,38.57,0.0,2.19,48.48,5.62,37.92,4.16
44.0,38.76,0.0,2.01,50.23,5.26,31.78,0.84
22.41,37.86,0.0,1.72,84.95,10.48,33.39,1.68
31.94,37.91,0.0,1.71,49.18,6.42,30.96,4.43
88.36,38.07,0.0,2.21,48.65,5.61,45.41,1.5
43.65,37.86,1.61,-3.56,54.06,6.54,28.51,1.68
87.63,37.57,1.39,-3.12,49.4,5.79,34.68,1.37
86.01,39.32,1.36,-2.7,47.39,5.33,40.34,1.28
93.96,38.04,0.0,1.0,79.2,9.47,37.01,1.38
34.16,38.08,0.0,2.07,49.98,6.22,42.58,0.0
75.22,39.71,0.0,1.78,50.1,6.28,35.32,1.78
95.69,38.68,0.0,0.98,50.93,6.16,36.48,1.21
58.28,37.68,1.64,-3.35,49.11,5.85,38.08,1.64
39.4,38.98,1.56,-3.17,79.41,10.0,41.61,1.33
51.67,37.2,1.58,-3.06,64.78,8.17,34.24,1.63
84.1,38.98,0.0,1.96,50.49,6.47,28.91,1.77
24.23,38.57,1.94,-3.77,49.81,6.13,41.18,1.77
77.94,39.18,0.0,1.95,49.28,6.44,41.46,1.83
57.83,37.51,0.0,2.14,49.47,6.53,38.11,0.0
45.96,38.2,0.0,2.13,48.67,6.36,34.34,3.93
27.15,100.0,0.0,1.92,50.08,4.91,43.31,0.0
59.08,37.97,0.0,2.07,50.1,4.64,37.25,0.71
98.41,37.2,0.0,1.02,64.06,7.58,39.74,1.43
29.96,39.09,1.59,-3.04,50.83,7.53,40.65,0.12
94.54,37.15,0.0,1.06,88.18,10.81,38.46,1.84
55.82,45.6,0.0,1.9,94.13,10.16,33.92,0.58
59.52,36.9,1.83,-3.37,69.96,8.65,30.62,1.61
38.86,37.51,1.13,-2.37,49.68,4.42,40.17,0.58
78.38,38.24,1.63,-3.43,80.6,10.4,37.0,1.52
90.99,38.85,1.37,-2.84,49.27,3.77,41.69,0.44
60.02,38.18,0.0,2.09,50.92,5.22,31.71,0.8
30.0,38.56,1.09,-2.62,93.09,10.33,32.55,0.61
83.79,38.68,0.0,2.07,50.05,4.63,43.46,0.71
37.37,37.83,0.0,2.12,62.65,5.63,28.24,0.57
74.96,37.83,0.0,1.93,51.04,4.83,25.81,0.65
22.39,36.27,0.0,2.14,51.66,7.44,45.22,3.42
90.8,36.9,0.0,2.17,47.64,4.75,45.47,1.22
83.89,37.95,0.0,2.36,50.23,4.88,41.38,0.0
37.45,38.03,0.0,1.91,50.97,5.77,38.52,1.54
22.56,38.98,0.0,2.06,50.83,5.75,29.78,1.3
86.75,38.07,1.59,-3.44,50.35,5.7,44.69,0.0
54.69,37.57,1.93,-3.51,48.58,6.57,40.43,0.06
96.52,36.42,0.0,1.0,51.21,5.77,32.29,1.21
61.64,38.03,0.0,1.81,80.51,8.93,41.05,0.68
63.57,36.62,0.0,1.95,46.46,4.8,33.08,1.1
64.91,36.35,0.0,2.3,48.39,6.18,29.92,0.0
72.14,37.2,0.0,2.14,49.84,6.5,34.65,1.89
59.92,37.2,0.0,1.87,50.74,4.06,30.05,0.55
89.38,45.06,1.26,-2.29,41.27,4.59,33.64,0.95
77.44,38.03,1.8,-3.24,49.95,6.24,43.17,1.64
82.78,39.85,1.58,-3.22,49.17,5.21,32.6,1.25
82.95,38.03,0.0,1.97,51.08,4.64,34.19,0.67
50.53,37.53,0.0,2.16,48.65,5.67,35.86,1.42
59.42,37.95,0.0,2.34,50.53,7.42,46.92,4.37
